Product,Test,Receiver_ID,Result_Record_Status,Receiver,Receiver_Class,Solution_Status,Status_Reason,Contamination_Class,POS_File,POS_Bytes,POS_Format,GT_Source,GT_X_m,GT_Y_m,GT_Z_m,GT_Lat_deg,GT_Lon_deg,GT_h_m,Start_Epoch,End_Epoch,Duration_min,Filter_Method,Outlier_N,Outlier_pct,Retention_pct,RAW_N,RAW_Bias_E_m,RAW_Bias_N_m,RAW_Bias_U_m,RAW_Bias_2D_m,RAW_Bias_3D_m,RAW_SD_E_m,RAW_SD_N_m,RAW_SD_U_m,RAW_MAE_E_m,RAW_MAE_N_m,RAW_MAE_U_m,RAW_RMSE_E_m,RAW_RMSE_N_m,RAW_RMSE_U_m,RAW_RMSE_2D_m,RAW_RMSE_3D_m,RAW_P95_2D_m,RAW_P95_3D_m,RAW_P99_2D_m,RAW_P99_3D_m,CLEAN_N,CLEAN_Bias_E_m,CLEAN_Bias_N_m,CLEAN_Bias_U_m,CLEAN_Bias_2D_m,CLEAN_Bias_3D_m,CLEAN_SD_E_m,CLEAN_SD_N_m,CLEAN_SD_U_m,CLEAN_MAE_E_m,CLEAN_MAE_N_m,CLEAN_MAE_U_m,CLEAN_RMSE_E_m,CLEAN_RMSE_N_m,CLEAN_RMSE_U_m,CLEAN_RMSE_2D_m,CLEAN_RMSE_3D_m,CLEAN_P95_2D_m,CLEAN_P95_3D_m,CLEAN_P99_2D_m,CLEAN_P99_3D_m,Delta_RMSE_2D_RAW_minus_CLEAN_m,Delta_RMSE_3D_RAW_minus_CLEAN_m,RMSE_2D_Reduction_pct,RMSE_3D_Reduction_pct,Audit_Receiver,Audit_POS_File,Audit_Exists,Audit_Bytes,Audit_Parse_Status,Audit_Raw_N,Audit_Clean_N,Audit_Outlier_N,Audit_Outlier_pct,Audit_Solution_Status,Audit_Status_Reason,Audit_Contamination_Class,Audit_Filter_Method,Audit_RAW_RMSE_2D_m,Audit_RAW_RMSE_3D_m,Audit_CLEAN_RMSE_2D_m,Audit_CLEAN_RMSE_3D_m
GRG,Test-1,T21,RESULT_PRESENT,XIAOMI-2,Smartphone,USABLE,MEETS_SOLUTION_QC,HIGH,C:\IEEE\RTKLIB_DATA\GRG\T21.pos,771330.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213630.142251923,2370585.9540662337,4146228.009738437,40.8065678088207,29.362081379525588,61.99334999918938,2023-06-05 09:08:38.000,2023-06-05 10:36:37.001,87.98335,MCD_CHI2_99.73,2256.0,42.759666413949965,57.24033358605004,5276.0,6.112893893906903,2.142128192132586,0.838630651298619,6.477359411804591,6.531422993421194,0.8029589230751136,0.2337140046326108,1.4646051905545572,6.112893893906903,2.148745143408715,0.8395788806251073,6.165394763298573,2.154837598179276,1.6875909345990312,6.531111518098316,6.74561938033694,6.568421620882349,6.612873271739174,6.58473078789592,6.628901549454686,3020.0,6.1618652108530325,2.102022705741134,0.7248958440739792,6.510536255345804,6.55076761280141,0.0675397142462296,0.0447667534546945,0.0316148539077466,6.1618652108530325,2.102022705741134,0.7248958440739792,6.1622352258943724,2.1024991924063583,0.7255846971811115,6.511040303463253,6.55134482271436,6.568846859875302,6.613298876166684,6.575624293800037,6.619209965222988,0.0200712146350632,0.1942745576225801,0.3073169793448486,2.8800106657200137,XIAOMI-2,C:\IEEE\RTKLIB_DATA\GRG\T21.pos,True,771330,OK,5276,3020,2256.0,42.759666413949965,USABLE,MEETS_SOLUTION_QC,HIGH,MCD_CHI2_99.73,6.531111518098316,6.74561938033694,6.511040303463253,6.55134482271436
GRG,Test-2,C2,RESULT_PRESENT,CHC I80,Geodetic,USABLE,MEETS_SOLUTION_QC,LOW,C:\IEEE\RTKLIB_DATA\GRG\CHC2.pos,759221.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213625.036634153,2370584.7316923365,4146233.981920026,40.80663822758461,29.362098422104022,62.074450000189245,2023-06-05 10:39:09.000,2023-06-05 12:05:41.000,86.53333333333333,MCD_CHI2_99.73,133.0,2.5611399961486616,97.43886000385132,5193.0,0.0782328409261765,0.0166663269740726,0.1215995188893399,0.0799883982474155,0.1455492591815777,0.003542407473886,0.0021694290207155,0.0044669915020317,0.0782328409261765,0.0166663269740726,0.1215995188893399,0.0783129850895527,0.0168069024743228,0.1216815235141119,0.0800961647297666,0.1456770015106478,0.0861576920290157,0.1525459520430666,0.0881533290785783,0.1538074080266049,5060.0,0.0780684235027676,0.016688531723614,0.1218373474112598,0.0798322355900018,0.1456623666686408,0.0034302040309152,0.0021921951598601,0.0042635819349648,0.0780684235027676,0.016688531723614,0.1218373474112598,0.0781437311788061,0.0168318703940479,0.1219119098472835,0.0799359404992994,0.1457815775265164,0.0857171176238893,0.1525882758446794,0.0878883281514868,0.1538162772832295,0.0001602242304671,-0.0001045760158686,0.200039828383444,-0.0717862221106954,CHC I80,C:\IEEE\RTKLIB_DATA\GRG\CHC2.pos,True,759221,OK,5193,5060,133.0,2.5611399961486616,USABLE,MEETS_SOLUTION_QC,LOW,MCD_CHI2_99.73,0.0800961647297666,0.1456770015106478,0.0799359404992994,0.1457815775265164
GRG,Test-2,OEM2,RESULT_PRESENT,TRIMBLE OEM MB2,OEM,USABLE,MEETS_SOLUTION_QC,HIGH,C:\IEEE\RTKLIB_DATA\GRG\OEM2.pos,521679.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213624.2258566925,2370584.9593601283,4146234.502740973,40.8066452788475,29.36210548488808,61.96445000078529,2023-06-05 11:05:35.000,2023-06-05 12:05:00.000,59.41666666666666,MCD_CHI2_99.73,1616.0,45.316881660123386,54.68311833987661,3566.0,0.0479756805922973,0.0048785049186221,0.3421192546840625,0.0482230830467646,0.3455011579779634,0.0119329343298327,0.0094602914547353,0.0233044614029935,0.0479756805922973,0.0078243182919362,0.3421192546840625,0.0494370399471956,0.0106429238139511,0.3429118400521476,0.0505696820837365,0.3466205746836155,0.0721676830712785,0.3706176252172115,0.0745931318484282,0.3730245300957619,1950.0,0.0543535490562379,0.0098449408254839,0.359088586375864,0.0552379503137665,0.3633123229678323,0.0082364224426684,0.0088253163992949,0.0050904428808507,0.0543535490562379,0.0101518052053022,0.359088586375864,0.0549737406459601,0.0132200275248965,0.3591246471430528,0.0565409699984737,0.363548337190518,0.0733438651643613,0.3723258426767089,0.074839058942986,0.3731390621305404,-0.0059712879147371,-0.0169277625069024,-11.808039261250524,-4.883657735076348,TRIMBLE OEM MB2,C:\IEEE\RTKLIB_DATA\GRG\OEM2.pos,True,521679,OK,3566,1950,1616.0,45.316881660123386,USABLE,MEETS_SOLUTION_QC,HIGH,MCD_CHI2_99.73,0.0505696820837365,0.3466205746836155,0.0565409699984737,0.363548337190518
GRG,Test-2,T12,RESULT_PRESENT,XIAOMI-1,Smartphone,USABLE,MEETS_SOLUTION_QC,HIGH,C:\IEEE\RTKLIB_DATA\GRG\T12.pos,461810.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213624.431924084,2370584.5546303685,4146234.585787047,40.806645955838704,29.36210010718615,62.004450000822544,2023-06-05 11:03:56.001,2023-06-05 12:05:58.001,62.03333333333333,MCD_CHI2_99.73,1216.0,38.5297845373891,61.4702154626109,3156.0,7.368850410041206,1.361162387659086,0.5786526341998267,7.493511820978347,7.515820532863236,0.422318747381229,0.5344496067593418,1.1839444538143766,7.368850410041206,1.361162387659086,1.1861534078342286,7.380938488942802,1.462295771011626,1.3176187593083477,7.524397776531737,7.638892661528699,8.2020882820634,8.427377179729984,8.3872690536093,8.600876207545998,1940.0,7.286726900013658,1.0274327721994212,-0.1744221130129627,7.358804727452146,7.360871557789875,0.3868793695525717,0.1676784072824033,0.8256992432151348,7.286726900013658,1.0274327721994212,0.8138626506933118,7.296984816317826,1.0410185670052985,0.8437125583727482,7.370868813540413,7.418999794283496,7.954957831636864,7.992984981587329,8.101533206446513,8.140512545681599,0.1535289629913236,0.2198928672452025,2.0404152937019586,2.878596113185828,XIAOMI-1,C:\IEEE\RTKLIB_DATA\GRG\T12.pos,True,461810,OK,3156,1940,1216.0,38.5297845373891,USABLE,MEETS_SOLUTION_QC,HIGH,MCD_CHI2_99.73,7.524397776531737,7.638892661528699,7.370868813540413,7.418999794283496
GRG,Test-2,T22,RESULT_PRESENT,XIAOMI-2,Smartphone,USABLE,MEETS_SOLUTION_QC,HIGH,C:\IEEE\RTKLIB_DATA\GRG\T22.pos,544154.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213624.81077623,2370585.1252879505,4146233.879268708,40.80663755059349,29.36210379980534,62.00444999989122,2023-06-05 11:03:27.001,2023-06-05 12:05:25.001,61.96666666666667,MCD_CHI2_99.73,1332.0,35.806451612903224,64.19354838709677,3720.0,5.540671107179863,2.8659888091402927,-0.9090419494079816,6.23802277745562,6.303910329140048,0.0695406679494825,0.0244757682184473,0.1852336365853635,5.540671107179863,2.8659888091402927,0.9090419494079816,5.541107373302042,2.86609329162691,0.9277173828190154,6.238458277392823,6.307061219074664,6.3462643722495455,6.442881435187403,6.362637235320455,6.458441114622426,2388.0,5.527136624743338,2.8639225951196496,-0.8805761693097048,6.2250535659876896,6.287026824292402,0.005681570223507,0.0172098079343487,0.1619135928240513,5.527136624743338,2.8639225951196496,0.8805761693097048,5.527139543679144,2.8639742813612314,0.8953320184535222,6.225079936804047,6.289136637319015,6.23672644722027,6.324768000535281,6.248371479061521,6.341859659336761,0.0133783405887761,0.0179245817556488,0.2144494680241295,0.2841986328187029,XIAOMI-2,C:\IEEE\RTKLIB_DATA\GRG\T22.pos,True,544154,OK,3720,2388,1332.0,35.806451612903224,USABLE,MEETS_SOLUTION_QC,HIGH,MCD_CHI2_99.73,6.238458277392823,6.307061219074664,6.225079936804047,6.289136637319015
GRG,Test-3,C3,RESULT_PRESENT,CHC I80,Geodetic,USABLE,MEETS_SOLUTION_QC,LOW,C:\IEEE\RTKLIB_DATA\GRG\CHC3.pos,535403.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213630.062844501,2370578.777845614,4146232.2686800687,40.80661795140109,29.362007720937548,62.06085000000894,2023-06-05 12:08:11.000,2023-06-05 13:09:10.000,60.98333333333333,MCD_CHI2_99.73,0.0,0.0,100.0,3660.0,-0.1122028076932685,-0.0549921037283476,0.0378869433492751,0.1249543977886411,0.1305719035745176,0.0042391171821441,0.0021760741986441,0.0091671443259509,0.1122028076932685,0.0549921037283476,0.0378869433492751,0.112282835994061,0.0550351294864456,0.0389799185561239,0.1250451947755652,0.13097990222588,0.1315520998356318,0.1398853943264122,0.132773207274762,0.1424150816725278,3660.0,-0.1122028076932685,-0.0549921037283476,0.0378869433492751,0.1249543977886411,0.1305719035745176,0.0042391171821441,0.0021760741986441,0.0091671443259509,0.1122028076932685,0.0549921037283476,0.0378869433492751,0.112282835994061,0.0550351294864456,0.0389799185561239,0.1250451947755652,0.13097990222588,0.1315520998356318,0.1398853943264122,0.132773207274762,0.1424150816725278,0.0,0.0,0.0,0.0,CHC I80,C:\IEEE\RTKLIB_DATA\GRG\CHC3.pos,True,535403,OK,3660,3660,0.0,0.0,USABLE,MEETS_SOLUTION_QC,LOW,MCD_CHI2_99.73,0.1250451947755652,0.13097990222588,0.1250451947755652,0.13097990222588
GRG,Test-3,OEM3,RESULT_PRESENT,TRIMBLE OEM MB2,OEM,USABLE,MEETS_SOLUTION_QC,MODERATE,C:\IEEE\RTKLIB_DATA\GRG\OEM3.pos,466053.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213629.251200865,2370579.026757872,4146232.778311836,40.806624869547086,29.36201500816637,61.95084999874234,2023-06-05 12:08:39.000,2023-06-05 13:01:44.000,53.083333333333336,MCD_CHI2_99.73,671.0,21.067503924646783,78.93249607535321,3185.0,0.0232313005407428,-0.0088581798467764,0.0996077503730157,0.0248628372277211,0.1026638427557879,0.0183850394640599,0.010915417287613,0.0200986219411764,0.0238560597345856,0.0110426686734708,0.0996077503730157,0.0296242616013017,0.0140561828452207,0.1016146234947334,0.0327898330523447,0.1067740832766879,0.0479960272752485,0.138520548720546,0.0495953553280306,0.1449328547715018,2514.0,0.0292031310251975,-0.0050655814367043,0.0912370465834238,0.0296392135011497,0.0959306084950605,0.0159205070690247,0.008878099375097,0.0128927179842422,0.0292835306508212,0.0078331219748991,0.0912370465834238,0.0332593533699312,0.0102200494676694,0.0921431208917976,0.034794166144737,0.0984935973827132,0.0484446303542567,0.1259520955032259,0.0498419619353575,0.1262868914740556,-0.0020043330923923,0.0082804858939746,-6.112666353600224,7.755145855494845,TRIMBLE OEM MB2,C:\IEEE\RTKLIB_DATA\GRG\OEM3.pos,True,466053,OK,3185,2514,671.0,21.067503924646783,USABLE,MEETS_SOLUTION_QC,MODERATE,MCD_CHI2_99.73,0.0327898330523447,0.1067740832766879,0.034794166144737,0.0984935973827132
GRG,Test-3,T13,RESULT_PRESENT,XIAOMI-1,Smartphone,USABLE,MEETS_SOLUTION_QC,HIGH,C:\IEEE\RTKLIB_DATA\GRG\T13.pos,534518.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213629.450004504,2370578.6202026657,4146232.8697262257,40.80662564609365,29.362009653819914,61.99085000064224,2023-06-05 12:08:03.223,2023-06-05 13:09:02.001,60.97963333333333,MCD_CHI2_99.73,1427.0,39.05309250136836,60.94690749863164,3654.0,4.044796984838164,0.7246347798352284,0.8157969515570701,4.1091943508068285,4.1893917075003335,1.2306907470199562,0.2853318355379401,0.7670708529680004,4.044796984838164,0.7246347798352284,1.0481222865142268,4.227832524921258,0.7787730989575594,1.119714843727988,4.298959804236604,4.4423886288467385,7.299953842163986,7.735946723902148,7.788549388617073,8.003433390342968,2227.0,3.306148066582665,0.6446456421033385,1.0894862133913208,3.368409571600687,3.540220791309616,0.4774935556717596,0.042977356635924,0.1910141610089686,3.306148066582665,0.6446456421033385,1.0894862133913208,3.340436012551375,0.646076023139301,1.1060968471233517,3.402341396983205,3.5776217263486427,3.899137409479093,4.0477431832079205,4.041313199320389,4.126369641563217,0.8966184072533987,0.8647669024980957,20.85663621161998,19.46625959022844,XIAOMI-1,C:\IEEE\RTKLIB_DATA\GRG\T13.pos,True,534518,OK,3654,2227,1427.0,39.05309250136836,USABLE,MEETS_SOLUTION_QC,HIGH,MCD_CHI2_99.73,4.298959804236604,4.4423886288467385,3.402341396983205,3.5776217263486427
GRG,Test-3,T23,RESULT_PRESENT,XIAOMI-2,Smartphone,USABLE,MEETS_SOLUTION_QC,MODERATE,C:\IEEE\RTKLIB_DATA\GRG\T23.pos,534664.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213629.844250305,2370579.1732667023,4146232.157660443,40.80661717485464,29.36201307528341,61.99084999971092,2023-06-05 12:08:29.001,2023-06-05 13:09:23.001,60.9,MCD_CHI2_99.73,1254.0,34.309165526675784,65.69083447332422,3655.0,0.8236949555517812,1.2223712927237445,-3.614916786496562,1.4739962540917697,3.903881188044944,0.0682285932209269,0.0731860747605535,0.0946246091981342,0.8236949555517812,1.2223712927237445,3.614916786496562,0.8265151221229938,1.2245596405928778,3.6161546897520696,1.4773874104198077,3.90630878204512,1.6398537501696335,4.023504354684669,1.6511245125567506,4.040317549751227,2401.0,0.8154470030404555,1.1966942622498018,-3.656367323001632,1.4481129003186382,3.9326902970846014,0.0113791424237634,0.0226534896222859,0.0411440922511136,0.8154470030404555,1.1966942622498018,3.656367323001632,0.8155263611437691,1.1969085696733377,3.656598710822203,1.4483346884880828,3.9329870965799607,1.484078457907125,4.006204734005065,1.4863627949378653,4.025116605313357,0.0290527219317249,-0.0266783145348403,1.9664931301580155,-0.6829545748524553,XIAOMI-2,C:\IEEE\RTKLIB_DATA\GRG\T23.pos,True,534664,OK,3655,2401,1254.0,34.309165526675784,USABLE,MEETS_SOLUTION_QC,MODERATE,MCD_CHI2_99.73,1.4773874104198077,3.90630878204512,1.4483346884880828,3.9329870965799607
IGS,Test-1,C1,RESULT_PRESENT,CHC I80,Geodetic,USABLE,MEETS_SOLUTION_QC,LOW,C:\IEEE\RTKLIB_DATA\IGS\CHC1.pos,817613.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213630.344056461,2370585.555446905,4146228.139523509,40.80656880861399,29.362076089712488,62.06335000041872,2023-06-05 09:05:29.000,2023-06-05 10:38:49.000,93.33333333333331,MCD_CHI2_99.73,71.0,1.2694439477918826,98.73055605220812,5593.0,0.2458296191201982,0.004896754436325,0.3673415550428311,0.2458783842487814,0.4420361952397979,0.0063386558289124,0.0027970495134443,0.0078859735000468,0.2458296191201982,0.0049501627070225,0.3673415550428311,0.2459113112705006,0.0056391746905696,0.3674261769666485,0.2459759608213124,0.4421607952117585,0.258774945224604,0.4575028397928282,0.2626850681815058,0.4619638953380652,5522.0,0.2456505940366238,0.0048463639271175,0.3672547736835406,0.2456983955866627,0.4418639727192169,0.0060905855239714,0.00276395538968,0.0078680572469954,0.2456505940366238,0.004898267974112,0.3672547736835406,0.2457260728226742,0.0055790061169742,0.3673390312876357,0.245789398009978,0.4419846061589091,0.2583235162288151,0.4574369622956156,0.2617965428585445,0.4615504998234402,0.0001865628113343,0.0001761890528493,0.0758459528774509,0.0398472806176777,CHC I80,C:\IEEE\RTKLIB_DATA\IGS\CHC1.pos,True,817613,OK,5593,5522,71.0,1.2694439477918826,USABLE,MEETS_SOLUTION_QC,LOW,MCD_CHI2_99.73,0.2459759608213124,0.4421607952117585,0.245789398009978,0.4419846061589091
IGS,Test-1,OEM1,NO_RESULT_ROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRIMBLE OEM MB2,C:\IEEE\RTKLIB_DATA\IGS\OEM1.pos,True,1035,EMPTY_OR_UNPARSEABLE,0,0,,,FAILED,EMPTY_OR_UNPARSEABLE,NOT_APPLICABLE,,,,,
IGS,Test-1,T11,RESULT_PRESENT,XIAOMI-1,Smartphone,USABLE,MEETS_SOLUTION_QC,HIGH,C:\IEEE\RTKLIB_DATA\IGS\T11.pos,756138.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213629.714091625,2370585.4419688587,4146228.732775257,40.80657641057263,29.362078578271213,61.99335000105202,2023-06-05 09:08:38.000,2023-06-05 10:36:21.000,87.71666666666667,MCD_CHI2_99.73,2470.0,47.75715390564579,52.24284609435421,5172.0,5.911429643905819,0.6539585645171879,3.3035886124517235,5.947492096586078,6.8034079665469545,0.7733268043890903,0.3884108077008376,1.604878785565222,5.911429643905819,0.6983590254502581,3.3035886124517235,5.961788251188662,0.7605889760393543,3.672715023053266,6.010109378579041,7.043454435363723,6.375117858984521,7.425004473323807,10.374032489589467,16.256470799157402,2702.0,5.654728347305713,0.7616339523707681,2.962154479705147,5.705789950499993,6.428872227760012,0.2570850603656242,0.0990389238987026,0.2259195988543328,5.654728347305713,0.7616339523707681,2.962154479705147,5.660567193260473,0.7680438501055536,2.9707541024454343,5.7124348841016745,6.4387337452559805,6.164442068683754,7.03661840880388,6.174772306048356,7.056680811059511,0.2976744944773664,0.6047206901077429,4.952896457064896,8.585569703859598,XIAOMI-1,C:\IEEE\RTKLIB_DATA\IGS\T11.pos,True,756138,OK,5172,2702,2470.0,47.75715390564579,USABLE,MEETS_SOLUTION_QC,HIGH,MCD_CHI2_99.73,6.010109378579041,7.043454435363723,5.7124348841016745,6.4387337452559805
IGS,Test-1,T21,RESULT_PRESENT,XIAOMI-2,Smartphone,USABLE,MEETS_SOLUTION_QC,HIGH,C:\IEEE\RTKLIB_DATA\IGS\T21.pos,771322.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213630.142251923,2370585.9540662337,4146228.009738437,40.8065678088207,29.362081379525588,61.99334999918938,2023-06-05 09:08:38.000,2023-06-05 10:36:37.001,87.98335,MCD_CHI2_99.73,2255.0,42.7407126611069,57.2592873388931,5276.0,6.239091665580951,2.2368178195620474,0.7935802960093319,6.627942272638771,6.675281900837317,0.7870919101450551,0.2506620115652951,1.4954337578734698,6.239091665580951,2.245261419685146,0.7946049941145591,6.288534095116816,2.2508161837510543,1.6928283857005806,6.679209126721691,6.890392042686393,6.7210189221173255,6.758786330510992,6.7366128446518125,6.77415969845865,3021.0,6.290598182848428,2.198302412656552,0.67338519876559,6.66364457302065,6.697582147421869,0.0676456825610697,0.045177163572405,0.0313962060627458,6.290598182848428,2.198302412656552,0.67338519876559,6.290961764445504,2.1987664264318454,0.6741164746405612,6.664140883843854,6.698149501250398,6.721449302100711,6.759266721345017,6.728093264674344,6.765045815274538,0.0150682428778372,0.1922425414359949,0.2255992078096991,2.7900087577751864,XIAOMI-2,C:\IEEE\RTKLIB_DATA\IGS\T21.pos,True,771322,OK,5276,3021,2255.0,42.7407126611069,USABLE,MEETS_SOLUTION_QC,HIGH,MCD_CHI2_99.73,6.679209126721691,6.890392042686393,6.664140883843854,6.698149501250398
IGS,Test-2,C2,RESULT_PRESENT,CHC I80,Geodetic,USABLE,MEETS_SOLUTION_QC,MODERATE,C:\IEEE\RTKLIB_DATA\IGS\CHC2.pos,759213.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213625.036634153,2370584.7316923365,4146233.981920026,40.80663822758461,29.362098422104022,62.074450000189245,2023-06-05 10:39:09.000,2023-06-05 12:05:41.000,86.53333333333333,MCD_CHI2_99.73,1165.0,22.434045830926248,77.56595416907375,5193.0,0.0280692005387307,0.0539171532130091,0.0941741664078021,0.0607860134363044,0.1120879701309778,0.0115944874579298,0.0024398885657946,0.0068199300297388,0.0280692005387307,0.0539171532130091,0.0941741664078021,0.0303691664540359,0.0539723199468663,0.0944207398173158,0.0619297795213244,0.112918438260583,0.0692341181030846,0.1222070690836713,0.0700424687552188,0.1232201257362809,4028.0,0.0308661437488665,0.0537993491349435,0.0949232111617618,0.0620249046534474,0.1133909379735862,0.0094901476891867,0.0027085278131396,0.0046396208514215,0.0308661437488665,0.0537993491349435,0.0949232111617618,0.0322917849286309,0.0538674694874035,0.0950365022230602,0.0628049651130649,0.1139140043965053,0.0691720183074222,0.1220394976358635,0.0697964616097624,0.1228557326285004,-0.0008751855917405,-0.0009955661359223,-1.413190226907243,-0.8816683539537095,CHC I80,C:\IEEE\RTKLIB_DATA\IGS\CHC2.pos,True,759213,OK,5193,4028,1165.0,22.434045830926248,USABLE,MEETS_SOLUTION_QC,MODERATE,MCD_CHI2_99.73,0.0619297795213244,0.112918438260583,0.0628049651130649,0.1139140043965053
IGS,Test-2,OEM2,RESULT_PRESENT,TRIMBLE OEM MB2,OEM,FAILED,INSUFFICIENT_CLEAN_EPOCHS,NOT_APPLICABLE,C:\IEEE\RTKLIB_DATA\IGS\OEM2.pos,4247.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213624.2258566925,2370584.9593601283,4146234.502740973,40.8066452788475,29.36210548488808,61.96445000078529,2023-06-05 12:03:05.000,2023-06-05 12:04:00.000,0.9166666666666666,NONE_SMALL_SAMPLE,0.0,0.0,100.0,22.0,4.22454339969425,1.298389647649734,-2.402304559215763,4.419568147797277,5.030273333354073,0.0085071386408896,0.0050388019183035,0.012133652388737,4.22454339969425,1.298389647649734,2.402304559215763,4.224551575930712,1.2983989805061709,2.402333808753486,4.419578705066596,5.030296577634181,4.429486025407587,5.036518648620918,4.4305032996894536,5.04810177213673,22.0,4.22454339969425,1.298389647649734,-2.402304559215763,4.419568147797277,5.030273333354073,0.0085071386408896,0.0050388019183035,0.012133652388737,4.22454339969425,1.298389647649734,2.402304559215763,4.224551575930712,1.2983989805061709,2.402333808753486,4.419578705066596,5.030296577634181,4.429486025407587,5.036518648620918,4.4305032996894536,5.04810177213673,0.0,0.0,0.0,0.0,TRIMBLE OEM MB2,C:\IEEE\RTKLIB_DATA\IGS\OEM2.pos,True,4247,OK,22,22,0.0,0.0,FAILED,INSUFFICIENT_CLEAN_EPOCHS,NOT_APPLICABLE,NONE_SMALL_SAMPLE,4.419578705066596,5.030296577634181,4.419578705066596,5.030296577634181
IGS,Test-2,T12,RESULT_PRESENT,XIAOMI-1,Smartphone,USABLE,MEETS_SOLUTION_QC,HIGH,C:\IEEE\RTKLIB_DATA\IGS\T12.pos,462386.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213624.431924084,2370584.5546303685,4146234.585787047,40.806645955838704,29.36210010718615,62.004450000822544,2023-06-05 11:03:56.001,2023-06-05 12:05:58.001,62.03333333333333,MCD_CHI2_99.73,1219.0,38.57594936708861,61.4240506329114,3160.0,7.4415654884676465,1.3756053263011128,0.4965835403336163,7.567640777210604,7.583916016506972,0.4261007261468866,0.5371240332275476,1.1767681466612416,7.4415654884676465,1.3756053263011128,1.1606285352478911,7.453750820338757,1.4767196560774476,1.2770827150081896,7.598625022617329,7.705195811614321,8.278464867976334,8.481574099740444,8.467244862125456,8.657561255082681,1941.0,7.356979174447624,1.0377693134262895,-0.2566296260457278,7.429812091913585,7.4342428320649905,0.3896699110890268,0.1671531598582599,0.81073091222819,7.356979174447624,1.0377693134262895,0.8244534156488149,7.367286269976658,1.0511379224468085,0.85017924290012,7.441894779946326,7.490300572129972,8.030412249380815,8.059565704596421,8.17520511917144,8.20437132410709,0.1567302426710028,0.214895239484349,2.062613199157675,2.788965325974321,XIAOMI-1,C:\IEEE\RTKLIB_DATA\IGS\T12.pos,True,462386,OK,3160,1941,1219.0,38.57594936708861,USABLE,MEETS_SOLUTION_QC,HIGH,MCD_CHI2_99.73,7.598625022617329,7.705195811614321,7.441894779946326,7.490300572129972
